edge_id,from_stop_id,to_stop_id,distance_km,time_min,transport_type,route_id,co2_g
12251,993,994,0.01,0.03,bus,BUS_25A,1.04
12252,994,78,0.1179,0.35,bus,BUS_25A,12.26
12253,78,988,0.4765,1.43,bus,BUS_25A,49.56
12254,988,65,0.2343,0.7,bus,BUS_25A,24.37
12255,65,66,0.01,0.03,bus,BUS_25A,1.04
12256,66,45,0.1406,0.42,bus,BUS_25A,14.62
12257,45,36,0.2805,0.84,bus,BUS_25A,29.17
12258,36,68,0.1817,0.55,bus,BUS_25A,18.9
12259,68,67,0.0207,0.06,bus,BUS_25A,2.15
12260,67,37,0.2935,0.88,bus,BUS_25A,30.52
12261,37,38,0.01,0.03,bus,BUS_25A,1.04
12262,38,983,0.0669,0.2,bus,BUS_25A,6.96
12263,983,990,0.0427,0.13,bus,BUS_25A,4.44
12264,990,989,0.0354,0.11,bus,BUS_25A,3.68
12265,989,43,0.2874,0.86,bus,BUS_25A,29.89
12266,43,987,0.7356,2.21,bus,BUS_25A,76.5
12267,987,359,0.0122,0.04,bus,BUS_25A,1.27
12268,359,358,0.0583,0.18,bus,BUS_25A,6.06
12269,358,986,0.01,0.03,bus,BUS_25A,1.04
12270,986,350,0.2884,0.87,bus,BUS_25A,29.99
12271,350,353,0.1548,0.46,bus,BUS_25A,16.1
12272,353,354,0.01,0.03,bus,BUS_25A,1.04
12273,354,353,0.3131,0.94,bus,BUS_25B,32.56
12274,353,350,0.3552,1.07,bus,BUS_25B,36.94
12275,350,358,0.2701,0.81,bus,BUS_25B,28.09
12276,358,986,0.0165,0.05,bus,BUS_25B,1.72
12277,986,359,0.0528,0.16,bus,BUS_25B,5.49
12278,359,987,0.0481,0.14,bus,BUS_25B,5.0
12279,987,43,0.7111,2.13,bus,BUS_25B,73.95
12280,43,37,0.2888,0.87,bus,BUS_25B,30.04
12281,37,38,0.01,0.03,bus,BUS_25B,1.04
12282,38,989,0.042,0.13,bus,BUS_25B,4.37
12283,989,990,0.0555,0.17,bus,BUS_25B,5.77
12284,990,982,0.2713,0.81,bus,BUS_25B,28.22
12285,982,983,0.1024,0.31,bus,BUS_25B,10.65
12286,983,1000,0.2914,0.87,bus,BUS_25B,30.31
12287,1000,45,0.2682,0.8,bus,BUS_25B,27.89
12288,45,988,0.3253,0.98,bus,BUS_25B,33.83
12289,988,61,0.3474,1.04,bus,BUS_25B,36.13
12290,61,63,0.01,0.03,bus,BUS_25B,1.04
12291,63,993,0.01,0.03,bus,BUS_25B,1.04
12292,993,994,0.01,0.03,bus,BUS_25B,1.04
12293,996,997,0.01,0.03,bus,BUS_26A,1.04
12294,997,998,0.01,0.03,bus,BUS_26A,1.04
12295,998,999,0.0068,0.02,bus,BUS_26A,0.71
12296,999,995,0.0273,0.08,bus,BUS_26A,2.84
12297,995,991,0.4626,1.39,bus,BUS_26A,48.11
12298,991,992,0.013,0.04,bus,BUS_26A,1.35
12299,992,56,0.7178,2.15,bus,BUS_26A,74.65
12300,56,563,0.0646,0.19,bus,BUS_26A,6.72
12301,563,569,0.9304,2.79,bus,BUS_26A,96.76
12302,569,567,0.9539,2.86,bus,BUS_26A,99.21
12303,567,832,0.2952,0.89,bus,BUS_26A,30.7
12304,832,833,0.6782,2.03,bus,BUS_26A,70.53
12305,833,831,0.145,0.43,bus,BUS_26A,15.08
12306,831,267,0.1921,0.58,bus,BUS_26A,19.98
12307,267,260,3.9031,11.71,bus,BUS_26A,405.92
12308,260,259,0.5248,1.57,bus,BUS_26A,54.58
12309,259,771,1.9755,5.93,bus,BUS_26A,205.45
12310,771,770,0.0827,0.25,bus,BUS_26A,8.6
12311,770,750,0.5904,1.77,bus,BUS_26A,61.4
12312,750,749,0.0324,0.1,bus,BUS_26A,3.37
12313,749,767,0.1354,0.41,bus,BUS_26A,14.08
12314,767,768,0.01,0.03,bus,BUS_26A,1.04
12315,768,764,0.0534,0.16,bus,BUS_26A,5.55
12316,764,763,0.0163,0.05,bus,BUS_26A,1.7
12317,763,762,0.2948,0.88,bus,BUS_26A,30.66
12318,762,769,0.01,0.03,bus,BUS_26A,1.04
12319,769,766,0.1455,0.44,bus,BUS_26A,15.13
12320,766,765,0.0817,0.25,bus,BUS_26A,8.5
12321,765,759,0.2849,0.85,bus,BUS_26A,29.63
12322,759,761,0.0154,0.05,bus,BUS_26A,1.6
12323,761,757,0.1745,0.52,bus,BUS_26A,18.15
12324,757,758,0.01,0.03,bus,BUS_26A,1.04
12325,758,775,0.01,0.03,bus,BUS_26A,1.04
12326,775,760,0.0935,0.28,bus,BUS_26A,9.72
12327,760,774,0.01,0.03,bus,BUS_26A,1.04
12328,774,795,0.383,1.15,bus,BUS_26A,39.83
12329,795,796,0.01,0.03,bus,BUS_26A,1.04
12330,796,747,0.3905,1.17,bus,BUS_26A,40.61
12331,747,748,0.01,0.03,bus,BUS_26A,1.04
12332,747,748,0.0202,0.06,bus,BUS_26B,2.1
12333,748,795,0.4109,1.23,bus,BUS_26B,42.73
12334,795,796,0.01,0.03,bus,BUS_26B,1.04
12335,796,760,0.3153,0.95,bus,BUS_26B,32.79
12336,760,774,0.085,0.26,bus,BUS_26B,8.84
12337,774,775,0.01,0.03,bus,BUS_26B,1.04
12338,775,757,0.0696,0.21,bus,BUS_26B,7.24
12339,757,758,0.01,0.03,bus,BUS_26B,1.04
12340,758,759,0.1454,0.44,bus,BUS_26B,15.12
12341,759,761,0.01,0.03,bus,BUS_26B,1.04
12342,761,765,0.2581,0.77,bus,BUS_26B,26.84
12343,765,766,0.1358,0.41,bus,BUS_26B,14.12
12344,766,762,0.0838,0.25,bus,BUS_26B,8.72
12345,762,769,0.01,0.03,bus,BUS_26B,1.04
12346,769,763,0.2587,0.78,bus,BUS_26B,26.9
12347,763,764,0.1192,0.36,bus,BUS_26B,12.4
12348,764,767,0.01,0.03,bus,BUS_26B,1.04
12349,767,768,0.01,0.03,bus,BUS_26B,1.04
12350,768,749,0.1508,0.45,bus,BUS_26B,15.68
12351,749,750,0.01,0.03,bus,BUS_26B,1.04
12352,750,770,0.6322,1.9,bus,BUS_26B,65.75
12353,770,771,0.0933,0.28,bus,BUS_26B,9.7
12354,771,259,2.9821,8.95,bus,BUS_26B,310.14
12355,259,260,0.2392,0.72,bus,BUS_26B,24.88
12356,260,274,1.6141,4.84,bus,BUS_26B,167.87
12357,274,833,2.1776,6.53,bus,BUS_26B,226.47
12358,833,831,0.4677,1.4,bus,BUS_26B,48.64
12359,831,252,0.2056,0.62,bus,BUS_26B,21.38
12360,252,832,0.4379,1.31,bus,BUS_26B,45.54
12361,832,567,0.1639,0.49,bus,BUS_26B,17.05
12362,567,569,0.9386,2.82,bus,BUS_26B,97.61
12363,569,570,0.5261,1.58,bus,BUS_26B,54.71
12364,570,563,0.5452,1.64,bus,BUS_26B,56.7
12365,563,56,0.1173,0.35,bus,BUS_26B,12.2
12366,56,991,0.3088,0.93,bus,BUS_26B,32.12
12367,991,992,0.01,0.03,bus,BUS_26B,1.04
12368,992,999,0.6905,2.07,bus,BUS_26B,71.81
12369,999,995,0.016,0.05,bus,BUS_26B,1.66
12370,995,996,0.0133,0.04,bus,BUS_26B,1.38
12371,996,997,0.01,0.03,bus,BUS_26B,1.04
12372,997,998,0.01,0.03,bus,BUS_26B,1.04
12373,995,996,0.01,0.03,bus,BUS_27A,1.04
12374,996,997,0.01,0.03,bus,BUS_27A,1.04
12375,997,999,0.01,0.03,bus,BUS_27A,1.04
12376,999,998,0.0202,0.06,bus,BUS_27A,2.1
12377,998,981,0.8815,2.64,bus,BUS_27A,91.68
12378,981,982,0.2019,0.61,bus,BUS_27A,21.0
12379,982,983,0.5126,1.54,bus,BUS_27A,53.31
12380,983,1000,0.01,0.03,bus,BUS_27A,1.04
12381,1000,989,0.0936,0.28,bus,BUS_27A,9.73
12382,989,990,0.01,0.03,bus,BUS_27A,1.04
12383,990,37,0.0658,0.2,bus,BUS_27A,6.84
12384,37,38,0.01,0.03,bus,BUS_27A,1.04
12385,38,43,0.3164,0.95,bus,BUS_27A,32.91
12386,43,987,0.7356,2.21,bus,BUS_27A,76.5
12387,987,358,0.0705,0.21,bus,BUS_27A,7.33
12388,358,986,0.01,0.03,bus,BUS_27A,1.04
12389,986,359,0.173,0.52,bus,BUS_27A,17.99
12390,359,352,0.4422,1.33,bus,BUS_27A,45.99
12391,352,351,0.2641,0.79,bus,BUS_27A,27.47
12392,351,355,0.01,0.03,bus,BUS_27A,1.04
12393,355,356,0.01,0.03,bus,BUS_27A,1.04
12394,356,840,0.6262,1.88,bus,BUS_27A,65.12
12395,840,841,0.01,0.03,bus,BUS_27A,1.04
12396,841,839,0.5214,1.56,bus,BUS_27A,54.23
12397,839,840,0.5356,1.61,bus,BUS_27B,55.7
12398,840,841,0.01,0.03,bus,BUS_27B,1.04
12399,841,355,0.6664,2.0,bus,BUS_27B,69.31
12400,355,356,0.01,0.03,bus,BUS_27B,1.04
12401,356,351,0.0473,0.14,bus,BUS_27B,4.92
12402,351,352,0.2762,0.83,bus,BUS_27B,28.72
12403,352,359,0.4302,1.29,bus,BUS_27B,44.74
12404,359,358,0.1908,0.57,bus,BUS_27B,19.84
12405,358,986,0.0165,0.05,bus,BUS_27B,1.72
12406,986,987,0.1009,0.3,bus,BUS_27B,10.49
12407,987,981,1.4156,4.25,bus,BUS_27B,147.22
12408,981,995,0.6083,1.82,bus,BUS_27B,63.26
12409,995,996,0.01,0.03,bus,BUS_27B,1.04
12410,996,997,0.01,0.03,bus,BUS_27B,1.04
12411,997,998,0.01,0.03,bus,BUS_27B,1.04
12412,998,999,0.01,0.03,bus,BUS_27B,1.04
12413,995,996,0.01,0.03,bus,BUS_28A,1.04
12414,996,997,0.01,0.03,bus,BUS_28A,1.04
12415,997,999,0.01,0.03,bus,BUS_28A,1.04
12416,999,998,0.0202,0.06,bus,BUS_28A,2.1
12417,998,571,0.6856,2.06,bus,BUS_28A,71.3
12418,571,572,0.3776,1.13,bus,BUS_28A,39.27
12419,572,574,0.521,1.56,bus,BUS_28A,54.18
12420,574,566,0.2845,0.85,bus,BUS_28A,29.59
12421,566,568,0.4004,1.2,bus,BUS_28A,41.64
12422,568,565,0.5626,1.69,bus,BUS_28A,58.51
12423,565,266,0.3739,1.12,bus,BUS_28A,38.89
12424,266,252,0.024,0.07,bus,BUS_28A,2.5
12425,252,268,0.01,0.03,bus,BUS_28A,1.04
12426,268,269,0.1074,0.32,bus,BUS_28A,11.17
12427,269,267,0.1048,0.31,bus,BUS_28A,10.9
12428,267,264,0.4512,1.35,bus,BUS_28A,46.92
12429,264,265,0.01,0.03,bus,BUS_28A,1.04
12430,265,245,0.3421,1.03,bus,BUS_28A,35.58
12431,245,244,0.0294,0.09,bus,BUS_28A,3.06
12432,244,237,0.9265,2.78,bus,BUS_28A,96.36
12433,237,239,0.01,0.03,bus,BUS_28A,1.04
12434,239,261,0.601,1.8,bus,BUS_28A,62.5
12435,261,262,0.01,0.03,bus,BUS_28A,1.04
12436,262,253,0.4352,1.31,bus,BUS_28A,45.26
12437,253,254,0.0267,0.08,bus,BUS_28A,2.78
12438,254,1,0.3799,1.14,bus,BUS_28A,39.51
12439,1,275,0.0046,0.01,bus,BUS_28A,0.48
12440,275,273,0.1995,0.6,bus,BUS_28A,20.75
12441,273,274,0.01,0.03,bus,BUS_28A,1.04
12442,273,274,0.01,0.03,bus,BUS_28B,1.04
12443,274,275,0.1882,0.56,bus,BUS_28B,19.57
12444,275,1,0.0073,0.02,bus,BUS_28B,0.76
12445,1,254,0.3861,1.16,bus,BUS_28B,40.15
12446,254,253,0.0487,0.15,bus,BUS_28B,5.06
12447,253,261,0.413,1.24,bus,BUS_28B,42.95
12448,261,262,0.01,0.03,bus,BUS_28B,1.04
12449,262,237,0.5987,1.8,bus,BUS_28B,62.26
12450,237,239,0.0359,0.11,bus,BUS_28B,3.73
12451,239,244,0.9166,2.75,bus,BUS_28B,95.33
12452,244,245,0.01,0.03,bus,BUS_28B,1.04
12453,245,264,0.3773,1.13,bus,BUS_28B,39.24
12454,264,265,0.01,0.03,bus,BUS_28B,1.04
12455,265,267,0.4488,1.35,bus,BUS_28B,46.68
12456,267,269,0.0877,0.26,bus,BUS_28B,9.12
12457,269,266,0.1091,0.33,bus,BUS_28B,11.35
12458,266,268,0.01,0.03,bus,BUS_28B,1.04
12459,268,252,0.0944,0.28,bus,BUS_28B,9.82
12460,252,832,0.5809,1.74,bus,BUS_28B,60.41
12461,832,567,0.1639,0.49,bus,BUS_28B,17.05
12462,567,569,0.9386,2.82,bus,BUS_28B,97.61
12463,569,570,0.5261,1.58,bus,BUS_28B,54.71
12464,570,563,0.5452,1.64,bus,BUS_28B,56.7
12465,563,56,0.1173,0.35,bus,BUS_28B,12.2
12466,56,991,0.3088,0.93,bus,BUS_28B,32.12
12467,991,992,0.01,0.03,bus,BUS_28B,1.04
12468,992,999,0.6905,2.07,bus,BUS_28B,71.81
12469,999,995,0.016,0.05,bus,BUS_28B,1.66
12470,995,996,0.0133,0.04,bus,BUS_28B,1.38
12471,996,997,0.01,0.03,bus,BUS_28B,1.04
12472,997,998,0.01,0.03,bus,BUS_28B,1.04
12473,995,996,0.01,0.03,bus,BUS_29A,1.04
12474,996,997,0.01,0.03,bus,BUS_29A,1.04
12475,997,998,0.01,0.03,bus,BUS_29A,1.04
12476,998,999,0.077,0.23,bus,BUS_29A,8.01
12477,999,62,0.5866,1.76,bus,BUS_29A,61.01
12478,62,64,0.01,0.03,bus,BUS_29A,1.04
12479,64,61,0.3332,1.0,bus,BUS_29A,34.65
12480,61,63,0.01,0.03,bus,BUS_29A,1.04
12481,63,993,0.01,0.03,bus,BUS_29A,1.04
12482,993,994,0.0455,0.14,bus,BUS_29A,4.73
12483,994,78,0.1065,0.32,bus,BUS_29A,11.08
12484,78,48,0.177,0.53,bus,BUS_29A,18.41
12485,48,49,0.097,0.29,bus,BUS_29A,10.09
12486,49,52,0.1886,0.57,bus,BUS_29A,19.61
12487,52,53,0.1209,0.36,bus,BUS_29A,12.57
12488,53,70,0.1468,0.44,bus,BUS_29A,15.27
12489,70,71,0.01,0.03,bus,BUS_29A,1.04
12490,71,79,0.3231,0.97,bus,BUS_29A,33.6
12491,79,80,0.01,0.03,bus,BUS_29A,1.04
12492,80,46,0.3286,0.99,bus,BUS_29A,34.17
12493,46,47,0.01,0.03,bus,BUS_29A,1.04
12494,47,72,0.0934,0.28,bus,BUS_29A,9.71
12495,72,73,0.01,0.03,bus,BUS_29A,1.04
12496,73,276,0.4983,1.49,bus,BUS_29A,51.82
12497,276,283,0.01,0.03,bus,BUS_29A,1.04
12498,283,284,0.0201,0.06,bus,BUS_29A,2.09
12499,284,285,0.0749,0.22,bus,BUS_29A,7.79
12500,285,466,0.5816,1.74,bus,BUS_29A,60.49
12501,466,287,0.1596,0.48,bus,BUS_29A,16.6
12502,287,465,0.01,0.03,bus,BUS_29A,1.04
12503,465,473,0.01,0.03,bus,BUS_29A,1.04
12504,473,461,0.0286,0.09,bus,BUS_29A,2.97
12505,461,470,0.01,0.03,bus,BUS_29A,1.04
12506,470,462,0.0529,0.16,bus,BUS_29A,5.5
12507,462,460,0.0656,0.2,bus,BUS_29A,6.82
12508,460,471,0.3482,1.04,bus,BUS_29A,36.21
12509,471,456,0.0352,0.11,bus,BUS_29A,3.66
12510,456,471,0.01,0.03,bus,BUS_29B,1.04
12511,471,460,0.5763,1.73,bus,BUS_29B,59.94
12512,460,462,0.0647,0.19,bus,BUS_29B,6.73
12513,462,470,0.01,0.03,bus,BUS_29B,1.04
12514,470,461,0.0607,0.18,bus,BUS_29B,6.31
12515,461,465,0.0623,0.19,bus,BUS_29B,6.48
12516,465,473,0.01,0.03,bus,BUS_29B,1.04
12517,473,287,0.0434,0.13,bus,BUS_29B,4.51
12518,287,466,0.01,0.03,bus,BUS_29B,1.04
12519,466,285,0.625,1.87,bus,BUS_29B,65.0
12520,285,276,0.1229,0.37,bus,BUS_29B,12.78
12521,276,283,0.01,0.03,bus,BUS_29B,1.04
12522,283,284,0.01,0.03,bus,BUS_29B,1.04
12523,284,47,0.4902,1.47,bus,BUS_29B,50.98
12524,47,72,0.01,0.03,bus,BUS_29B,1.04
12525,72,73,0.01,0.03,bus,BUS_29B,1.04
12526,73,46,0.1017,0.3,bus,BUS_29B,10.58
12527,46,79,0.3328,1.0,bus,BUS_29B,34.61
12528,79,80,0.01,0.03,bus,BUS_29B,1.04
12529,80,53,0.4304,1.29,bus,BUS_29B,44.76
12530,53,70,0.01,0.03,bus,BUS_29B,1.04
12531,70,71,0.01,0.03,bus,BUS_29B,1.04
12532,71,52,0.1845,0.55,bus,BUS_29B,19.19
12533,52,49,0.1968,0.59,bus,BUS_29B,20.47
12534,49,48,0.087,0.26,bus,BUS_29B,9.05
12535,48,78,0.161,0.48,bus,BUS_29B,16.74
12536,78,993,0.1061,0.32,bus,BUS_29B,11.03
12537,993,994,0.01,0.03,bus,BUS_29B,1.04
12538,994,61,0.0907,0.27,bus,BUS_29B,9.43
12539,61,63,0.01,0.03,bus,BUS_29B,1.04
12540,63,62,0.2827,0.85,bus,BUS_29B,29.4
12541,62,64,0.01,0.03,bus,BUS_29B,1.04
12542,64,995,0.5642,1.69,bus,BUS_29B,58.68
12543,995,996,0.01,0.03,bus,BUS_29B,1.04
12544,996,997,0.01,0.03,bus,BUS_29B,1.04
12545,997,998,0.01,0.03,bus,BUS_29B,1.04
12546,998,999,0.01,0.03,bus,BUS_29B,1.04
12547,995,996,0.01,0.03,bus,BUS_30A,1.04
12548,996,997,0.01,0.03,bus,BUS_30A,1.04
12549,997,998,0.01,0.03,bus,BUS_30A,1.04
12550,998,999,0.077,0.23,bus,BUS_30A,8.01
12551,999,62,0.5866,1.76,bus,BUS_30A,61.01
12552,62,64,0.01,0.03,bus,BUS_30A,1.04
12553,64,61,0.3332,1.0,bus,BUS_30A,34.65
12554,61,63,0.01,0.03,bus,BUS_30A,1.04
12555,63,993,0.01,0.03,bus,BUS_30A,1.04
12556,993,994,0.0455,0.14,bus,BUS_30A,4.73
12557,994,78,0.1065,0.32,bus,BUS_30A,11.08
12558,78,48,0.177,0.53,bus,BUS_30A,18.41
12559,48,49,0.097,0.29,bus,BUS_30A,10.09
12560,49,52,0.1886,0.57,bus,BUS_30A,19.61
12561,52,53,0.1209,0.36,bus,BUS_30A,12.57
12562,53,70,0.1468,0.44,bus,BUS_30A,15.27
12563,70,71,0.01,0.03,bus,BUS_30A,1.04
12564,71,79,0.3231,0.97,bus,BUS_30A,33.6
12565,79,80,0.01,0.03,bus,BUS_30A,1.04
12566,80,46,0.3286,0.99,bus,BUS_30A,34.17
12567,46,47,0.01,0.03,bus,BUS_30A,1.04
12568,47,72,0.0934,0.28,bus,BUS_30A,9.71
12569,72,73,0.01,0.03,bus,BUS_30A,1.04
12570,73,276,0.4983,1.49,bus,BUS_30A,51.82
12571,276,283,0.01,0.03,bus,BUS_30A,1.04
12572,283,284,0.0201,0.06,bus,BUS_30A,2.09
12573,284,285,0.0749,0.22,bus,BUS_30A,7.79
12574,285,461,0.9235,2.77,bus,BUS_30A,96.04
12575,461,462,0.01,0.03,bus,BUS_30A,1.04
12576,462,470,0.01,0.03,bus,BUS_30A,1.04
12577,470,460,0.1722,0.52,bus,BUS_30A,17.91
12578,460,456,0.2787,0.84,bus,BUS_30A,28.98
12579,456,471,0.0192,0.06,bus,BUS_30A,2.0
12580,471,472,0.0899,0.27,bus,BUS_30A,9.35
12581,472,675,0.9673,2.9,bus,BUS_30A,100.6
12582,675,676,0.01,0.03,bus,BUS_30A,1.04
12583,676,669,0.6972,2.09,bus,BUS_30A,72.51
12584,669,670,0.01,0.03,bus,BUS_30A,1.04
12585,670,673,0.6651,2.0,bus,BUS_30A,69.17
12586,673,674,0.01,0.03,bus,BUS_30A,1.04
12587,674,671,0.9519,2.86,bus,BUS_30A,99.0
12588,671,672,0.01,0.03,bus,BUS_30A,1.04
12589,672,135,0.6925,2.08,bus,BUS_30A,72.02
12590,135,136,0.0871,0.26,bus,BUS_30A,9.06
12591,136,139,0.7944,2.38,bus,BUS_30A,82.62
12592,139,140,0.01,0.03,bus,BUS_30A,1.04
12593,140,141,0.469,1.41,bus,BUS_30A,48.78
12594,141,142,0.0403,0.12,bus,BUS_30A,4.19
12595,142,134,0.6654,2.0,bus,BUS_30A,69.2
12596,134,133,0.0524,0.16,bus,BUS_30A,5.45
12597,133,138,0.3948,1.18,bus,BUS_30A,41.06
12598,138,137,0.0678,0.2,bus,BUS_30A,7.05
12599,137,104,0.4961,1.49,bus,BUS_30A,51.59
12600,104,105,0.01,0.03,bus,BUS_30A,1.04
12601,105,107,0.667,2.0,bus,BUS_30A,69.37
12602,107,106,0.0549,0.16,bus,BUS_30A,5.71
12603,106,102,0.3051,0.92,bus,BUS_30A,31.73
12604,102,103,0.1229,0.37,bus,BUS_30A,12.78
12605,103,98,0.5738,1.72,bus,BUS_30A,59.68
12606,98,99,0.1939,0.58,bus,BUS_30A,20.17
12607,99,100,0.5763,1.73,bus,BUS_30A,59.94
12608,100,101,0.01,0.03,bus,BUS_30A,1.04
12609,101,115,0.3232,0.97,bus,BUS_30A,33.61
12610,115,114,0.1071,0.32,bus,BUS_30A,11.14
12611,114,113,0.4109,1.23,bus,BUS_30A,42.73
12612,113,112,0.093,0.28,bus,BUS_30A,9.67
12613,112,109,0.6214,1.86,bus,BUS_30A,64.63
12614,109,108,0.0317,0.1,bus,BUS_30A,3.3
12615,108,110,0.3715,1.11,bus,BUS_30A,38.64
12616,110,111,0.01,0.03,bus,BUS_30A,1.04
12617,111,1067,0.6142,1.84,bus,BUS_30A,63.88
12618,1067,1068,0.0474,0.14,bus,BUS_30A,4.93
12619,1068,1069,1.2326,3.7,bus,BUS_30A,128.19
12620,1069,1070,0.01,0.03,bus,BUS_30A,1.04
12621,1070,1071,0.0226,0.07,bus,BUS_30A,2.35
12622,1071,1063,0.421,1.26,bus,BUS_30A,43.78
12623,1063,1064,0.1378,0.41,bus,BUS_30A,14.33
12624,1064,12,0.0563,0.17,bus,BUS_30A,5.86
12625,12,1088,0.2306,0.69,bus,BUS_30A,23.98
12626,1088,1089,0.01,0.03,bus,BUS_30A,1.04
12627,1089,11,0.0443,0.13,bus,BUS_30A,4.61
12628,11,1087,0.01,0.03,bus,BUS_30A,1.04
12629,1087,1060,0.1626,0.49,bus,BUS_30A,16.91
12630,1060,1061,0.01,0.03,bus,BUS_30A,1.04
12631,1061,1058,0.0551,0.17,bus,BUS_30A,5.73
12632,1058,1059,0.01,0.03,bus,BUS_30A,1.04
12633,1058,1059,0.01,0.03,bus,BUS_30B,1.04
12634,1059,1088,0.3087,0.93,bus,BUS_30B,32.1
12635,1088,1089,0.01,0.03,bus,BUS_30B,1.04
12636,1089,1064,0.2109,0.63,bus,BUS_30B,21.93
12637,1064,1063,0.2574,0.77,bus,BUS_30B,26.77
12638,1063,1062,0.1208,0.36,bus,BUS_30B,12.56
12639,1062,1070,0.2289,0.69,bus,BUS_30B,23.81
12640,1070,1071,0.01,0.03,bus,BUS_30B,1.04
12641,1071,1068,1.2283,3.69,bus,BUS_30B,127.74
12642,1068,1067,0.1505,0.45,bus,BUS_30B,15.65
12643,1067,110,0.5392,1.62,bus,BUS_30B,56.08
12644,110,111,0.01,0.03,bus,BUS_30B,1.04
12645,111,108,0.348,1.04,bus,BUS_30B,36.19
12646,108,109,0.01,0.03,bus,BUS_30B,1.04
12647,109,112,0.6753,2.03,bus,BUS_30B,70.23
12648,112,113,0.0983,0.29,bus,BUS_30B,10.22
12649,113,114,0.3902,1.17,bus,BUS_30B,40.58
12650,114,115,0.1202,0.36,bus,BUS_30B,12.5
12651,115,100,0.3319,1.0,bus,BUS_30B,34.52
12652,100,101,0.01,0.03,bus,BUS_30B,1.04
12653,101,99,0.5786,1.74,bus,BUS_30B,60.17
12654,99,98,0.0694,0.21,bus,BUS_30B,7.22
12655,98,102,0.7244,2.17,bus,BUS_30B,75.34
12656,102,103,0.01,0.03,bus,BUS_30B,1.04
12657,103,106,0.3938,1.18,bus,BUS_30B,40.96
12658,106,107,0.0584,0.18,bus,BUS_30B,6.07
12659,107,104,0.6534,1.96,bus,BUS_30B,67.95
12660,104,105,0.01,0.03,bus,BUS_30B,1.04
12661,105,137,0.5035,1.51,bus,BUS_30B,52.36
12662,137,138,0.1234,0.37,bus,BUS_30B,12.83
12663,138,133,0.3512,1.05,bus,BUS_30B,36.52
12664,133,134,0.01,0.03,bus,BUS_30B,1.04
12665,134,141,0.7314,2.19,bus,BUS_30B,76.07
12666,141,142,0.01,0.03,bus,BUS_30B,1.04
12667,142,139,0.4615,1.38,bus,BUS_30B,48.0
12668,139,140,0.01,0.03,bus,BUS_30B,1.04
12669,140,136,0.8004,2.4,bus,BUS_30B,83.24
12670,136,135,0.0787,0.24,bus,BUS_30B,8.18
12671,135,671,0.7001,2.1,bus,BUS_30B,72.81
12672,671,672,0.01,0.03,bus,BUS_30B,1.04
12673,672,673,0.9631,2.89,bus,BUS_30B,100.16
12674,673,674,0.01,0.03,bus,BUS_30B,1.04
12675,674,670,0.6253,1.88,bus,BUS_30B,65.03
12676,670,669,0.1032,0.31,bus,BUS_30B,10.73
12677,669,675,0.5586,1.68,bus,BUS_30B,58.09
12678,675,676,0.01,0.03,bus,BUS_30B,1.04
12679,676,472,1.0223,3.07,bus,BUS_30B,106.32
12680,472,471,0.0846,0.25,bus,BUS_30B,8.8
12681,471,456,0.0114,0.03,bus,BUS_30B,1.19
12682,456,460,0.2787,0.84,bus,BUS_30B,28.98
12683,460,461,0.1717,0.52,bus,BUS_30B,17.86
12684,461,462,0.01,0.03,bus,BUS_30B,1.04
12685,462,470,0.01,0.03,bus,BUS_30B,1.04
12686,470,466,0.1426,0.43,bus,BUS_30B,14.83
12687,466,285,0.6657,2.0,bus,BUS_30B,69.23
12688,285,276,0.1229,0.37,bus,BUS_30B,12.78
12689,276,283,0.01,0.03,bus,BUS_30B,1.04
12690,283,284,0.01,0.03,bus,BUS_30B,1.04
12691,284,47,0.4902,1.47,bus,BUS_30B,50.98
12692,47,72,0.01,0.03,bus,BUS_30B,1.04
12693,72,73,0.01,0.03,bus,BUS_30B,1.04
12694,73,46,0.1017,0.3,bus,BUS_30B,10.58
12695,46,79,0.3328,1.0,bus,BUS_30B,34.61
12696,79,80,0.01,0.03,bus,BUS_30B,1.04
12697,80,53,0.4304,1.29,bus,BUS_30B,44.76
12698,53,70,0.01,0.03,bus,BUS_30B,1.04
12699,70,71,0.01,0.03,bus,BUS_30B,1.04
12700,71,52,0.1845,0.55,bus,BUS_30B,19.19
12701,52,49,0.1968,0.59,bus,BUS_30B,20.47
12702,49,48,0.087,0.26,bus,BUS_30B,9.05
12703,48,78,0.161,0.48,bus,BUS_30B,16.74
12704,78,993,0.1061,0.32,bus,BUS_30B,11.03
12705,993,994,0.01,0.03,bus,BUS_30B,1.04
12706,994,61,0.0907,0.27,bus,BUS_30B,9.43
12707,61,63,0.01,0.03,bus,BUS_30B,1.04
12708,63,62,0.2827,0.85,bus,BUS_30B,29.4
12709,62,64,0.01,0.03,bus,BUS_30B,1.04
12710,64,995,0.5642,1.69,bus,BUS_30B,58.68
12711,995,996,0.01,0.03,bus,BUS_30B,1.04
12712,996,997,0.01,0.03,bus,BUS_30B,1.04
12713,997,998,0.01,0.03,bus,BUS_30B,1.04
12714,998,999,0.01,0.03,bus,BUS_30B,1.04
12715,995,996,0.01,0.03,bus,BUS_31A,1.04
12716,996,997,0.01,0.03,bus,BUS_31A,1.04
12717,997,999,0.01,0.03,bus,BUS_31A,1.04
12718,999,998,0.0202,0.06,bus,BUS_31A,2.1
12719,998,571,0.6856,2.06,bus,BUS_31A,71.3
